GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "46000","South Dakota",4,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",1676,1857,941,857,969,985,1071,1161,1042,1057,1058,1821,1448,1879,1941,1969,1965,2172,3664,3744,3169,4242,5647
 "46000","South Dakota",4,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",(D),(D),(D),395,448,548,(D),785,868,904,1037,1383,1673,1741,1884,2109,1444,1413,1440,1526,1628,3144,3015
 "46000","South Dakota",4,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",39768,42656,35122,33277,11052,10102,10308,10716,11305,11188,9872,8060,(D),(D),(D),(D),(D),(D),(D),(D),(D),5841,(D)
 "46000","South Dakota",4,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",(D),(D),25,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),138,51,(D),164,200
 "46000","South Dakota",4,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",(D),376,571,702,(D),(D),(D),(D),(D),(D),(D),(D),(D),1889,1969,2130,2253,2750,2901,2915,3618,4674,4788
 "46000","South Dakota",4,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",4603,5725,6308,5958,5991,6345,6345,6653,6875,7013,7063,7497,6905,7194,6879,7060,6385,6864,6705,7421,6688,7286,2763
 "46000","South Dakota",4,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",461610,500161,495795,503068,529627,510381,503845,537912,514017,550654,539588,532698,538624,587986,577924,589936,587015,619960,645238,643061,689137,727612,747761
 "46000","South Dakota",4,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",3543,3470,2756,2761,2816,3161,3162,(D),(D),(D),(D),(D),(D),(D),(D),1038,833,797,762,672,785,905,976
 "46000","South Dakota",4,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",644,775,864,781,963,1154,1334,1393,1628,1298,1205,1288,1148,1185,1310,1075,950,989,1142,978,1319,1510,1862
 "46000","South Dakota",4,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",821,734,752,840,772,870,778,801,816,781,823,(D),650,566,480,443,437,457,428,402,436,521,674
 "46000","South Dakota",4,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",256107,274355,269608,262861,250585,241579,232433,242067,253789,266990,270282,268856,269142,286239,296264,310955,329816,354112,368008,373898,385512,414932,415010
 "46000","South Dakota",4,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",(D),(D),(D),(D),554,(D),(D),(D),(D),493,(D),(D),(D),(D),(D),(D),(D),(D),(D),270,259,296,297
 "46000","South Dakota",4,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",(D),(D),(D),(D),30682,31477,33355,32527,30915,29177,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),18715,20295
 "46000","South Dakota",4,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",5451,(D),6644,6824,7190,9181,11922,(D),9949,9423,9406,9287,9957,12188,11929,11448,12732,(D),13436,11514,15121,20859,19534
 "46000","South Dakota",4,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",176,(D),185,186,261,249,101,166,172,102,107,98,114,112,127,107,80,75,477,522,654,865,757
 "46000","South Dakota",4,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",49065,54529,(D),(D),(D),(D),83943,87451,89984,96470,102155,106667,104299,(D),(D),(D),(D),(D),112848,114178,121231,97350,92019
 "46000","South Dakota",4,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",1014,929,1063,1215,1193,1563,1279,1674,1728,1402,1471,1608,1892,2870,3304,3949,4343,(D),(D),(D),12845,12552,15439
 "46000","South Dakota",4,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",27854,23634,27636,32505,37234,36494,31094,46841,27276,19802,16098,15809,18436,20286,21865,23548,17333,16745,(D),12421,14020,16005,21485
 "46000","South Dakota",4,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",8824,7946,8263,9376,10141,10789,13359,13808,13145,12607,11386,11879,12537,12161,11285,11261,11044,11201,11319,10597,11141,11545,11835
 "46000","South Dakota",4,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "46000","South Dakota",4,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",(D),6181,(D),(D),10518,(D),(D),18887,13991,(D),(D),(D),18127,20760,(D),13523,13253,12383,(D),(D),11548,(D),(D)
 "46000","South Dakota",4,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",18,(D),(D),21,24,258,316,263,210,(D),74,91,94,61,58,54,71,38,27,49,54,61,79
 "46000","South Dakota",4,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",14440,25154,8317,9821,39275,23481,6586,15042,9332,38448,22565,8619,11617,30738,11676,9961,6427,10237,25168,20287,35946,44442,50923
 "46000","South Dakota",4,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",23213,(D),23703,25007,22857,15782,(D),(D),12467,12345,13063,14585,14506,(D),17555,19583,22423,23246,22230,23778,(D),20866,(D)
 "46000","South Dakota",4,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",35431,40451,44207,44998,44869,47889,48778,47863,45191,46173,44969,45096,46560,45458,46080,46224,37029,36075,35409,34193,39043,54060,62008
 "46000","South Dakota",4,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",18763,19479,19355,19842,20610,21084,22735,23447,23063,21854,22256,21506,21171,22563,24229,25094,25200,26081,27235,28352,30064,33228,35173
 "47000","Tennessee",5,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",105056967,108208045,112852108,119724784,124887783,131124695,137340387,139973780,133237162,136360157,141698711,150612175,153540681,159305367,167756316,173870341,181804280,191364191,199500969,204255702,224778855,244191922,258837768
 "47000","Tennessee",5,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",4119568,4214434,4426007,4562890,4779266,5045998,4983183,5133992,4658091,4670312,4821951,4962626,5010693,5270443,5590606,5672084,6035029,6239884,6427988,6149965,6979423,7997154,8701660
 "47000","Tennessee",5,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",801886,811400,868240,906205,967627,1105237,1115767,1160378,(D),1070009,1146488,1249513,1243896,1429915,1669540,(D),(D),(D),(D),1564274,1704076,(D),(D)
 "47000","Tennessee",5,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",181466,139153,159089,210352,230291,282794,250446,260349,237303,286306,326891,320033,324741,340572,512391,445202,528759,573668,492581,(D),(D),490643,689256
 "47000","Tennessee",5,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",22641,34283,42641,32932,31771,37742,39079,43652,49633,47514,49899,57391,59928,71078,78745,89200,97576,124648,131783,98313,94316,164530,195114
 "47000","Tennessee",5,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",23100,24470,32400,35735,37909,42519,46442,56772,45559,43058,54863,60102,61654,57849,68695,74602,76695,93117,98348,82433,99997,143502,163036
 "47000","Tennessee",5,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",27416,59161,68965,62763,75911,106914,87078,101962,108062,98606,100607,122513,134863,209245,264770,214607,207005,178192,213553,148384,214876,290764,318693
 "47000","Tennessee",5,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",33986,44548,42189,44107,50637,57137,62346,63714,68053,65962,68032,92093,108742,118490,117798,132779,144425,152723,157466,180207,148238,149717,183235
 "47000","Tennessee",5,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",63653,63226,67958,71571,75236,80975,92407,96034,88527,90493,94501,114841,118922,136744,148616,167089,189410,204073,222954,217351,241824,275554,291773
 "47000","Tennessee",5,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",172415,156215,160349,164082,182705,205165,230663,223425,176821,158149,179222,162946,174131,187495,165254,178107,190735,207945,218994,222709,241017,265464,281320
 "47000","Tennessee",5,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",17366,17313,18428,21791,25264,26383,25520,25723,21145,21174,19340,16973,20181,21491,22619,23163,34832,35604,37453,32066,36085,50238,53988
 "47000","Tennessee",5,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",13274,12695,14744,13612,14333,16141,19070,18214,15186,13069,14167,23673,18736,27793,33000,38233,39422,45557,43334,40810,46959,63230,68292
 "47000","Tennessee",5,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",7749,5820,4781,5901,6224,6047,5892,5625,4403,4293,5211,7633,6835,1603,2586,2393,2009,2166,3222,4291,4658,4149,6899
 "47000","Tennessee",5,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",25453,24041,26969,24784,31098,33486,35532,36860,35087,32287,39430,61870,40695,58783,62428,66783,58102,57417,58850,58215,67224,71292,71244
 "47000","Tennessee",5,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",7670,7041,7162,7207,7660,8602,10301,10493,9947,10741,11151,13698,15937,16740,17465,18132,12470,13188,13071,12810,14195,22907,23294
 "47000","Tennessee",5,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",145808,148191,141372,128718,124684,124265,125766,129793,(D),101526,89161,100626,62562,81590,74410,(D),(D),(D),(D),(D),(D),(D),(D)
 "47000","Tennessee",5,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",803,711,339,346,294,288,267,398,405,1373,2048,2388,1572,1921,3052,2321,2291,6894,8143,7881,10077,15426,18871
 "47000","Tennessee",5,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",14110,12128,17457,18303,20523,23068,25946,34015,37306,40140,31520,28382,25587,26496,25657,26980,28043,30065,31365,28437,33488,45048,53784
 "47000","Tennessee",5,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",44977,62405,63396,64000,53086,53713,59013,53348,59321,55317,60443,64351,68810,72024,72055,61511,55976,52581,63515,71177,67119,66641,71162
 "47000","Tennessee",5,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",3140549,3219840,3376639,3469771,3618111,3743720,3660446,3768355,3381818,3417911,3493734,3535317,3593076,3659370,3724745,3850031,4088625,4179090,4344355,4359383,5027896,5532502,5847840
 "47000","Tennessee",5,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",35320,40498,32484,33679,32161,38656,36557,33171,31617,28172,22199,22977,24795,26758,31640,29798,31454,32366,31437,26026,25657,29662,38367
 "47000","Tennessee",5,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",3100,3432,4113,4046,4061,4690,4780,4799,5398,5010,5961,5612,5798,5527,5845,4868,4247,4522,5542,4701,6104,7321,8427
 "47000","Tennessee",5,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",11222,9951,10033,10542,9732,10649,9609,10264,11164,10297,12197,11942,7990,7177,6621,5694,5530,5404,4986,5541,5526,5711,6735
 "47000","Tennessee",5,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",1227458,1325225,1290940,1207600,1111594,1015598,884221,915701,966321,1020268,1046083,1080316,1083003,1129596,1168158,1184242,1253737,1304528,1390722,1408892,1493005,1583837,1682883
 "47000","Tennessee",5,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",1009,899,1811,2277,2143,3388,4216,4195,2399,2591,2936,2816,2898,3081,3780,3753,7118,7289,9509,7004,8499,8594,9770
 "47000","Tennessee",5,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",229701,231626,259450,263851,273288,344512,310986,321926,282261,270698,271501,286764,273621,284457,278567,296631,275986,276539,343433,365146,522625,665106,775001
 "47000","Tennessee",5,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",247418,254475,286301,318018,292591,317568,371876,344110,296711,305354,(D),(D),(D),(D),(D),352263,371872,378251,408981,333896,439236,517668,517547
 "47000","Tennessee",5,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",72156,68422,70311,83894,147540,157560,151927,259411,265158,270948,252883,230728,234200,247988,256769,238232,258481,288930,407374,406204,494586,577121,564422
 "47000","Tennessee",5,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",(D),(D),(D),(D),(D),422854,478994,489337,504730,531980,572163,611058,611168,660303,655432,653375,683875,775273,639204,609125,641882,623281,626774
 "47000","Tennessee",5,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",(D),(D),(D),27395,32280,27140,29312,38623,36907,34980,35611,31996,28120,27962,36489,47312,68097,72120,72572,92844,168628,204101,209047
 "47000","Tennessee",5,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",11894,6465,7258,(D),3840,(D),(D),5508,3733,3021,2902,2981,3176,1126,1530,2106,2255,2677,3973,2900,2225,3182,4233
 "47000","Tennessee",5,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",159147,134759,132667,150122,149715,150301,172522,168379,135892,116357,97798,93930,97933,94563,90926,88863,85015,83010,79454,72189,72939,76484,79376
 "47000","Tennessee",5,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",40090,42007,45155,33466,39499,48108,47977,43219,42474,48602,57050,67138,56676,52585,48802,52892,49386,40852,47444,48623,66807,64540,64846
 "47000","Tennessee",5,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",21156,22148,19751,19321,20401,20695,28256,34425,25876,21490,20818,24488,29618,31008,36217,37856,42459,38553,33947,35391,33771,36820,39423
 "47000","Tennessee",5,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",(D),57674,66702,67289,(D),(D),(D),70379,51587,49985,(D),(D),(D),(D),(D),74547,86941,81287,86507,92680,90186,105310,104634
 "47000","Tennessee",5,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",78190,79530,168215,256277,386718,447890,378268,370740,184418,171272,129688,102193,160611,134188,114885,145508,193048,110194,63997,101412,107470,106335,133183
 "47000","Tennessee",5,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",266584,233471,212682,216428,252603,260426,289458,296251,218836,226909,238145,236308,226856,222049,236514,260333,315873,316304,361878,395917,433795,461404,486662
 "47000","Tennessee",5,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",333572,341799,386201,393431,395391,402081,374121,357917,316336,299977,376251,375802,389722,370518,369027,371760,353251,360990,353396,350893,414954,456026,496509
 "47000","Tennessee",5,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",177133,183194,181129,186915,193528,197041,206970,205260,(D),182392,181728,177796,173721,181158,196321,(D),(D),(D),(D),226308,247451,(D),(D)
 "48000","Texas",6,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",424073471,426465999,438001819,460416270,491517043,535987059,577160530,604312411,590920131,609833026,643148472,686639394,717215955,765709998,800552196,812560732,849946746,902023007,952424260,956984559,1035575194,1135897264,1218845685
 "48000","Texas",6,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",14331820,14539081,14334701,14895502,15223042,16476866,17683749,17934256,17424961,17764061,18668706,19122933,19941819,20989597,21752788,22609769,23709851,25821454,26399059,26690889,28829279,30380545,31967212
 "48000","Texas",6,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",2266976,2270758,2288324,2373424,2501314,2839055,3115205,3246699,3077460,2972525,3063179,3493995,3569565,4107036,4230448,4504116,4659682,4929157,5149155,5249792,5518198,6559491,7029697
 "48000","Texas",6,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",202262,166528,160105,192443,186779,174722,169619,171918,215181,235800,237957,220942,232239,254242,254097,300673,321186,314451,322089,306591,235605,304591,421683
 "48000","Texas",6,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",107117,179906,181701,171712,205999,258483,243051,270401,294559,246967,218660,157437,159575,162045,164554,183848,176165,192546,218452,198206,173136,260214,309920
 "48000","Texas",6,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",14112,16314,17217,20775,19169,21006,21872,25528,26669,26073,30320,30827,38304,36058,38418,44477,42443,53194,59106,62806,76002,97168,102276
 "48000","Texas",6,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",94905,103308,97717,110391,99861,122616,141859,154890,143225,140377,183041,202336,198138,251640,251260,238374,231705,262323,292714,302569,323696,450803,433232
 "48000","Texas",6,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",87596,118623,104873,114585,131450,148844,167709,177468,191847,192674,192415,259320,296048,327371,318328,366377,385776,400034,415885,502022,399771,390466,479060
 "48000","Texas",6,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",386815,370896,362078,383476,407081,443510,475686,497897,469349,485679,515741,581680,633638,689827,709659,770580,862550,896324,952292,1002685,1196773,1424991,1476020
 "48000","Texas",6,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",627547,582610,609402,615248,671688,826432,968156,982802,802481,705196,728092,794289,868536,978985,1033140,1094765,1138864,1180325,1242185,1250400,1359355,1484249,1574099
 "48000","Texas",6,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",85886,94287,97344,105309,114730,127154,141871,146792,123679,115040,107733,103705,127935,142220,157331,154454,168836,176096,199237,224257,230358,260470,299331
 "48000","Texas",6,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",84802,82604,96970,106081,109837,134331,160689,160224,140751,135411,147935,277449,210720,286761,300259,317423,361214,402300,379492,341747,375100,472529,506425
 "48000","Texas",6,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",32009,16059,16849,19295,15366,17035,23872,20541,21358,21549,27873,50320,44777,65478,64951,61465,69625,73591,76375,78308,74943,104845,120511
 "48000","Texas",6,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",107504,100838,101885,105304,105875,114727,124600,135966,132292,137736,140987,202562,158751,220778,231874,242921,232741,250654,257099,266034,285285,294988,294717
 "48000","Texas",6,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",66704,55031,54459,60193,71531,84886,97585,103668,98939,111510,125384,157149,183875,201047,219705,233294,167469,187603,192678,191870,213435,349404,379215
 "48000","Texas",6,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",242301,239267,215527,196243,183168,180162,183571,184635,178324,173622,147141,196947,148210,192848,183239,180870,178516,175108,166443,132593,156536,184251,199938
 "48000","Texas",6,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",6396,7225,8741,9635,10160,9512,10774,9355,7585,8464,10609,13497,17646,22402,19926,17225,20259,23315,24501,23454,31887,41948,37920
 "48000","Texas",6,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",56187,52501,71548,64736,70045,70412,68791,79110,89755,96762,105126,100936,103881,119853,121557,125395,141798,170555,172671,145763,172461,225015,237624
 "48000","Texas",6,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",64833,84762,91907,97997,98576,105224,115500,125505,141466,139667,144166,144600,147291,155480,162149,171974,160534,170736,177937,220487,213857,213561,157727
 "48000","Texas",6,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",11362129,11566430,11362168,11817900,11973584,12843265,13706343,13809457,13504679,13995357,14785374,14821268,15567319,16016561,16604009,17180297,18121065,19914809,20217055,20418530,22213760,22566589,23582668
 "48000","Texas",6,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",165099,209655,149620,172307,117444,136091,140308,133325,114223,105486,102700,113766,121546,135009,138989,134129,153059,179114,180206,153514,154964,195719,230478
 "48000","Texas",6,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",12305,13985,16210,16795,17888,23415,24478,22647,24413,21834,26740,27556,28818,27269,28514,23162,20299,21583,24475,21080,28551,31611,34059
 "48000","Texas",6,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",32837,28184,29621,32023,30461,35897,32798,36483,40716,40376,44555,51943,36778,34168,32202,28012,26200,26466,25140,26084,26541,27255,31581
 "48000","Texas",6,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",4085528,4394684,4376863,4468461,4508779,4552650,4759906,5000083,5229904,5304034,5331446,5133596,5497231,5728177,5983324,6108390,6332808,6880982,7078249,7427347,7269196,7601853,7958078
 "48000","Texas",6,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",5837,4697,8670,11178,11718,13660,16553,15286,14183,13520,12569,15160,13787,18931,20258,20713,48218,53039,57036,39795,44591,52258,62342
 "48000","Texas",6,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",1563512,1535453,1578471,1563280,1544260,1622783,1737384,1699178,1577455,1514869,1536757,1570413,1609633,1618767,1649103,1620444,1655325,1657859,1698283,1856308,2360457,2737302,2971170
 "48000","Texas",6,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",462725,429729,478057,477414,450364,470290,501139,456002,538314,515127,527590,596469,658838,705484,754591,827923,849093,905910,1002808,738019,869594,1075122,1099921
 "48000","Texas",6,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",139441,127252,125793,153463,127696,127446,131251,254916,186904,173827,175289,109318,104032,114682,97988,86132,80565,81033,83457,74513,88095,85253,87347
 "48000","Texas",6,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",1935461,1926321,1999151,2096818,2129879,2224870,2697803,2724292,2721574,2858954,3017994,3292246,3570750,3711410,3667774,3753095,4002021,4074204,4045582,4038738,4256332,3951173,3855396
 "48000","Texas",6,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",167637,123638,113753,135760,160128,188170,197154,199769,211289,233117,267262,315494,366604,423006,442365,469733,532842,688642,1045355,1230015,1817228,1552290,1652906
 "48000","Texas",6,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",102797,90189,110880,144403,151154,153723,139229,235697,148435,118046,108309,109547,134529,145817,177762,209927,173967,178910,179136,134873,152401,178397,231163
 "48000","Texas",6,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",295650,238005,231241,257458,260050,267853,319878,311797,265000,246325,267211,261179,260549,258368,254401,243659,227831,224308,217459,197525,197202,218915,228918
 "48000","Texas",6,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",6645,8013,9097,8357,7964,9406,10056,9104,9799,11464,9937,12239,11755,12121,10195,10270,12226,11237,10925,9827,11735,12900,15549
 "48000","Texas",6,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",33152,48316,50175,52191,59815,68524,96147,115089,93405,82627,89495,106511,118639,132902,161941,166251,177100,179257,178234,182120,169532,197719,221865
 "48000","Texas",6,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",84968,81695,85260,85550,84746,90974,111200,94246,61239,56683,74329,67074,67992,75709,84026,82954,101861,114094,115877,126988,144185,144452,147835
 "48000","Texas",6,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",586403,539652,311593,280939,412904,831044,576270,195171,273730,540781,708335,496466,437753,255560,311668,587043,763613,1409174,732522,515185,474253,453955,544324
 "48000","Texas",6,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",654946,712040,667789,777275,812544,919764,1085144,1156768,897979,1088128,1210433,1264858,1293783,1356538,1442214,1436590,1659856,1790026,1954904,1964567,2061471,2156223,2127788
 "48000","Texas",6,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",1027186,1054922,1019925,1084230,1085789,1106707,1129646,1149604,1096116,1070158,1274423,1277434,1234303,1262643,1346693,1371870,1304181,1438970,1587409,1682031,2087431,1894193,2081947
 "48000","Texas",6,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",702716,701893,684210,704178,748145,794546,862201,878100,842822,796178,820153,807670,804936,866000,918332,925355,929105,977488,1032849,1022567,1097321,1254465,1354848
 "49000","Utah",7,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",41936186,42807819,44135050,47414077,51015564,56380713,61236647,63053833,60990556,61770313,65115121,68400293,71926539,75390961,80135271,84666145,89785386,96653639,103138690,109833284,120472117,131510644,141022932
 "49000","Utah",7,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",1856438,1843702,1768765,1827048,1911132,2000979,2182945,2284976,2179953,2212294,2319474,2567627,2709437,2879764,3047183,3249386,3430200,3793260,3843215,4045260,4469434,4696010,5136965
 "49000","Utah",7,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",280427,333997,232747,238569,267036,313878,360550,371710,340306,332233,356594,445171,451606,524305,558511,580907,609029,646488,686493,(D),(D),888337,948949
 "49000","Utah",7,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",23708,18976,17376,22856,22440,22145,22874,24671,25298,27055,30205,29176,31510,36463,36728,44802,50035,49623,47875,50304,40588,47891,59031
 "49000","Utah",7,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",52135,115702,18132,14625,17370,20933,22846,24168,28136,27013,26128,36847,42180,41726,43972,54929,55376,50251,51389,38585,43092,62826,74937
 "49000","Utah",7,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",1432,1511,1479,2127,2395,3871,3909,4078,513,726,779,868,1235,1625,1429,1448,1595,1594,1535,2509,3365,5585,8238
 "49000","Utah",7,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",25884,23692,19375,15398,18916,21058,22743,22981,19211,17222,18036,19468,19954,20499,27459,27812,29087,33807,37380,40813,41943,62175,57785
 "49000","Utah",7,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",8317,10581,8357,9112,11006,13037,15346,16180,17151,15287,15584,21576,(D),(D),(D),(D),(D),(D),(D),47363,39523,(D),(D)
 "49000","Utah",7,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",33925,31845,33429,35841,42119,49678,53069,57689,55030,56218,61092,70016,82733,93636,101851,104744,110808,118243,122493,120934,133186,158126,172577
 "49000","Utah",7,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",58220,52473,56269,56327,66735,85289,102914,97241,76285,66376,69589,72433,75321,85139,94946,103351,109657,117816,132566,133766,141367,157640,157047
 "49000","Utah",7,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",6301,7245,7002,8025,8449,10479,12947,13281,9768,8051,6112,6694,8120,8507,9329,10453,11277,11819,13938,15324,17061,20995,22547
 "49000","Utah",7,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",4478,4956,4980,5819,6717,8484,10068,9370,7307,5531,6399,10323,8437,11903,13711,16199,18766,28044,30235,32015,38145,50298,56051
 "49000","Utah",7,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",3892,2466,1271,1790,2495,4096,5187,4806,3323,5306,7061,10659,12114,18628,20217,9785,10708,11166,13845,12699,14952,23452,22339
